Restaurant_Num,Sales,Customer_Count,Week,Day,Day_Friday,Day_Monday,Day_Saturday,Day_Sunday,Day_Thursday,Day_Tuesday,Day_Wednesday
349,1318.71,140,35,Sunday,0,0,0,1,0,0,0
349,1253.23,138,35,Thursday,0,0,0,0,1,0,0
349,1374.15,153,35,Tuesday,0,0,0,0,0,1,0
349,1399.43,146,35,Wednesday,0,0,0,0,0,0,1
349,1536.48,147,36,Friday,1,0,0,0,0,0,0
349,903.97,113,36,Monday,0,1,0,0,0,0,0
349,1262.57,132,36,Saturday,0,0,1,0,0,0,0
349,987.07,108,36,Sunday,0,0,0,1,0,0,0
349,1162.75,143,36,Thursday,0,0,0,0,1,0,0
349,1168.28,139,36,Tuesday,0,0,0,0,0,1,0
349,1068.02,128,36,Wednesday,0,0,0,0,0,0,1
349,1142.57,125,37,Friday,1,0,0,0,0,0,0
349,1074.79,141,37,Monday,0,1,0,0,0,0,0
349,1295.21,154,37,Saturday,0,0,1,0,0,0,0
349,1160.57,109,37,Sunday,0,0,0,1,0,0,0
349,1137.22,133,37,Thursday,0,0,0,0,1,0,0
349,1156.69,122,37,Tuesday,0,0,0,0,0,1,0
349,1334.34,158,37,Wednesday,0,0,0,0,0,0,1
349,1195.99,134,38,Friday,1,0,0,0,0,0,0
349,1030.31,125,38,Monday,0,1,0,0,0,0,0
349,976.79,112,38,Saturday,0,0,1,0,0,0,0
349,916.35,107,38,Sunday,0,0,0,1,0,0,0
349,1198.34,137,38,Thursday,0,0,0,0,1,0,0
349,1068.1,123,38,Tuesday,0,0,0,0,0,1,0
349,1161.7,138,38,Wednesday,0,0,0,0,0,0,1
349,1561.73,172,39,Friday,1,0,0,0,0,0,0
349,1093.67,125,39,Monday,0,1,0,0,0,0,0
349,1355.62,144,39,Saturday,0,0,1,0,0,0,0
349,1093.39,122,39,Sunday,0,0,0,1,0,0,0
349,1271.3,153,39,Thursday,0,0,0,0,1,0,0
349,1112.11,134,39,Tuesday,0,0,0,0,0,1,0
349,1308.95,141,39,Wednesday,0,0,0,0,0,0,1
349,1240.85,144,40,Friday,1,0,0,0,0,0,0
349,966.72,125,40,Monday,0,1,0,0,0,0,0
349,1194.78,125,40,Saturday,0,0,1,0,0,0,0
349,943.76,107,40,Sunday,0,0,0,1,0,0,0
349,1454.71,171,40,Thursday,0,0,0,0,1,0,0
349,1072.75,125,40,Tuesday,0,0,0,0,0,1,0
349,1329.61,164,40,Wednesday,0,0,0,0,0,0,1
349,1203.58,142,41,Friday,1,0,0,0,0,0,0
349,905.95,119,41,Monday,0,1,0,0,0,0,0
349,1027.64,121,41,Saturday,0,0,1,0,0,0,0
349,1009.85,103,41,Sunday,0,0,0,1,0,0,0
349,895.99,108,41,Thursday,0,0,0,0,1,0,0
349,908.81,118,41,Tuesday,0,0,0,0,0,1,0
349,1044.28,127,41,Wednesday,0,0,0,0,0,0,1
349,1893.772377,163,42,Friday,1,0,0,0,0,0,0
349,918.33,108,42,Monday,0,1,0,0,0,0,0
349,1893.772377,163,42,Saturday,0,0,1,0,0,0,0
349,1893.772377,163,42,Sunday,0,0,0,1,0,0,0
349,1250.71,126,42,Thursday,0,0,0,0,1,0,0
349,1054.85,123,42,Tuesday,0,0,0,0,0,1,0
349,961.88,126,42,Wednesday,0,0,0,0,0,0,1
376,3829.51,380,1,Friday,1,0,0,0,0,0,0
376,2456.45,188,1,Monday,0,1,0,0,0,0,0
376,3125.6,309,1,Saturday,0,0,1,0,0,0,0
376,3304.98,290,1,Sunday,0,0,0,1,0,0,0
376,3316.97,362,1,Thursday,0,0,0,0,1,0,0
376,3021.91,305,1,Tuesday,0,0,0,0,0,1,0
376,3545.29,342,1,Wednesday,0,0,0,0,0,0,1
376,3373.83,338,2,Friday,1,0,0,0,0,0,0
376,2335.72,258,2,Monday,0,1,0,0,0,0,0
376,2754.86,259,2,Saturday,0,0,1,0,0,0,0
376,3217,286,2,Sunday,0,0,0,1,0,0,0
376,2590.5,304,2,Thursday,0,0,0,0,1,0,0
376,2192.42,241,2,Tuesday,0,0,0,0,0,1,0
376,2195.34,267,2,Wednesday,0,0,0,0,0,0,1
376,3726.29,348,3,Friday,1,0,0,0,0,0,0
376,2346.77,250,3,Monday,0,1,0,0,0,0,0
376,3810.03,326,3,Saturday,0,0,1,0,0,0,0
376,3428.89,284,3,Sunday,0,0,0,1,0,0,0
376,2883.16,304,3,Thursday,0,0,0,0,1,0,0
376,1882.51,214,3,Tuesday,0,0,0,0,0,1,0
376,2461.09,272,3,Wednesday,0,0,0,0,0,0,1
376,4063.29,380,4,Friday,1,0,0,0,0,0,0
376,2365.88,240,4,Monday,0,1,0,0,0,0,0
376,3626.5,309,4,Saturday,0,0,1,0,0,0,0
376,3979.68,336,4,Sunday,0,0,0,1,0,0,0
376,3215.47,325,4,Thursday,0,0,0,0,1,0,0
376,2586.38,279,4,Tuesday,0,0,0,0,0,1,0
376,3216.87,302,4,Wednesday,0,0,0,0,0,0,1
376,4759.02,451,5,Friday,1,0,0,0,0,0,0
376,2365.17,263,5,Monday,0,1,0,0,0,0,0
376,4417.4,396,5,Saturday,0,0,1,0,0,0,0
376,3543.41,321,5,Sunday,0,0,0,1,0,0,0
376,4706.8,440,5,Thursday,0,0,0,0,1,0,0
376,3101.89,333,5,Tuesday,0,0,0,0,0,1,0
376,3475.96,354,5,Wednesday,0,0,0,0,0,0,1
376,4642.31,413,6,Friday,1,0,0,0,0,0,0
376,3099.69,292,6,Monday,0,1,0,0,0,0,0
376,2823.88,228,6,Saturday,0,0,1,0,0,0,0
376,2739.04,241,6,Sunday,0,0,0,1,0,0,0
376,3545.24,348,6,Thursday,0,0,0,0,1,0,0
376,2780.03,292,6,Tuesday,0,0,0,0,0,1,0
376,2785.36,310,6,Wednesday,0,0,0,0,0,0,1
376,3769.53,362,7,Friday,1,0,0,0,0,0,0
376,2506.33,251,7,Monday,0,1,0,0,0,0,0
376,3360.97,303,7,Saturday,0,0,1,0,0,0,0
376,3912.35,310,7,Sunday,0,0,0,1,0,0,0
376,3334.28,335,7,Thursday,0,0,0,0,1,0,0
376,3201.39,325,7,Tuesday,0,0,0,0,0,1,0
376,3443.66,319,7,Wednesday,0,0,0,0,0,0,1
376,4615.65,374,8,Friday,1,0,0,0,0,0,0
376,2924.02,289,8,Monday,0,1,0,0,0,0,0
376,3765.43,303,8,Saturday,0,0,1,0,0,0,0
376,4074.86,345,8,Sunday,0,0,0,1,0,0,0
376,3946.82,353,8,Thursday,0,0,0,0,1,0,0
376,3165.86,281,8,Tuesday,0,0,0,0,0,1,0
376,3389.27,295,8,Wednesday,0,0,0,0,0,0,1
376,5156.43,449,9,Friday,1,0,0,0,0,0,0
376,3410.09,337,9,Monday,0,1,0,0,0,0,0
376,4319.7,376,9,Saturday,0,0,1,0,0,0,0
376,4793.94,381,9,Sunday,0,0,0,1,0,0,0
376,4387.75,413,9,Thursday,0,0,0,0,1,0,0
376,4177.44,391,9,Tuesday,0,0,0,0,0,1,0
376,4997.28,436,9,Wednesday,0,0,0,0,0,0,1
376,4084.55,375,10,Friday,1,0,0,0,0,0,0
376,3593.17,333,10,Monday,0,1,0,0,0,0,0
376,3797.63,344,10,Saturday,0,0,1,0,0,0,0
376,3924.13,363,10,Sunday,0,0,0,1,0,0,0
376,3582.88,338,10,Thursday,0,0,0,0,1,0,0
376,3127.71,312,10,Tuesday,0,0,0,0,0,1,0
376,3307.48,339,10,Wednesday,0,0,0,0,0,0,1
376,4256.82,344,11,Friday,1,0,0,0,0,0,0
376,3314.89,306,11,Monday,0,1,0,0,0,0,0
376,3483.97,297,11,Saturday,0,0,1,0,0,0,0
376,3342.41,273,11,Sunday,0,0,0,1,0,0,0
376,3701.02,353,11,Thursday,0,0,0,0,1,0,0
376,2963.98,309,11,Tuesday,0,0,0,0,0,1,0
376,3190.48,333,11,Wednesday,0,0,0,0,0,0,1
376,4241.83,398,12,Friday,1,0,0,0,0,0,0
376,3121.78,285,12,Monday,0,1,0,0,0,0,0
376,3632.27,340,12,Saturday,0,0,1,0,0,0,0
376,3028.87,250,12,Sunday,0,0,0,1,0,0,0
376,3180.98,318,12,Thursday,0,0,0,0,1,0,0
376,2739.53,285,12,Tuesday,0,0,0,0,0,1,0
376,3620.62,366,12,Wednesday,0,0,0,0,0,0,1
376,5007.44,409,13,Friday,1,0,0,0,0,0,0
376,2977.64,285,13,Monday,0,1,0,0,0,0,0
376,4653.04,388,13,Saturday,0,0,1,0,0,0,0
376,3193.47,231,13,Sunday,0,0,0,1,0,0,0
376,4141.65,371,13,Thursday,0,0,0,0,1,0,0
376,3081.4,287,13,Tuesday,0,0,0,0,0,1,0
376,3487.4,311,13,Wednesday,0,0,0,0,0,0,1
376,4400.47,367,14,Friday,1,0,0,0,0,0,0
376,2741.67,278,14,Monday,0,1,0,0,0,0,0
376,3377.97,307,14,Saturday,0,0,1,0,0,0,0
376,3090.2,282,14,Sunday,0,0,0,1,0,0,0
376,3444.83,345,14,Thursday,0,0,0,0,1,0,0
376,3757.18,362,14,Tuesday,0,0,0,0,0,1,0
376,3797,349,14,Wednesday,0,0,0,0,0,0,1
376,3741.45,359,15,Friday,1,0,0,0,0,0,0
376,2901.68,312,15,Monday,0,1,0,0,0,0,0
376,3474.29,311,15,Saturday,0,0,1,0,0,0,0
376,3660.34,298,15,Sunday,0,0,0,1,0,0,0
376,3607.35,353,15,Thursday,0,0,0,0,1,0,0
376,2541.63,279,15,Tuesday,0,0,0,0,0,1,0
376,3373.09,325,15,Wednesday,0,0,0,0,0,0,1
376,3830.65,372,16,Friday,1,0,0,0,0,0,0
376,2738.69,288,16,Monday,0,1,0,0,0,0,0
376,3127.66,270,16,Saturday,0,0,1,0,0,0,0
376,3895.48,306,16,Sunday,0,0,0,1,0,0,0
376,3572.56,358,16,Thursday,0,0,0,0,1,0,0
376,3321.99,330,16,Tuesday,0,0,0,0,0,1,0
376,2718.53,285,16,Wednesday,0,0,0,0,0,0,1
376,4472.81,414,17,Friday,1,0,0,0,0,0,0
376,2962.01,310,17,Monday,0,1,0,0,0,0,0
376,3926.42,337,17,Saturday,0,0,1,0,0,0,0
376,4202.43,346,17,Sunday,0,0,0,1,0,0,0
376,3459.13,357,17,Thursday,0,0,0,0,1,0,0
376,3288.82,345,17,Tuesday,0,0,0,0,0,1,0
376,3335.03,313,17,Wednesday,0,0,0,0,0,0,1
376,4317.21,439,18,Friday,1,0,0,0,0,0,0
376,2845.75,297,18,Monday,0,1,0,0,0,0,0
376,3240.89,312,18,Saturday,0,0,1,0,0,0,0
376,3701.36,320,18,Sunday,0,0,0,1,0,0,0
376,4506.85,441,18,Thursday,0,0,0,0,1,0,0
376,4486.78,417,18,Tuesday,0,0,0,0,0,1,0
376,4041.94,400,18,Wednesday,0,0,0,0,0,0,1
376,4026.06,391,19,Friday,1,0,0,0,0,0,0
376,2781.37,318,19,Monday,0,1,0,0,0,0,0
376,3252.27,329,19,Saturday,0,0,1,0,0,0,0
376,3538.49,292,19,Sunday,0,0,0,1,0,0,0
376,3247.47,346,19,Thursday,0,0,0,0,1,0,0
376,2928.75,321,19,Tuesday,0,0,0,0,0,1,0
376,2949.25,301,19,Wednesday,0,0,0,0,0,0,1
376,3748.26,371,20,Friday,1,0,0,0,0,0,0
376,2590.85,267,20,Monday,0,1,0,0,0,0,0
376,2893.97,282,20,Saturday,0,0,1,0,0,0,0
376,3271.16,305,20,Sunday,0,0,0,1,0,0,0
376,3475.06,350,20,Thursday,0,0,0,0,1,0,0
376,2911.6,305,20,Tuesday,0,0,0,0,0,1,0
376,2859.51,319,20,Wednesday,0,0,0,0,0,0,1
376,4115.98,391,21,Friday,1,0,0,0,0,0,0
376,3003.62,307,21,Monday,0,1,0,0,0,0,0
376,3316.98,313,21,Saturday,0,0,1,0,0,0,0
376,2898.14,276,21,Sunday,0,0,0,1,0,0,0
376,3310.32,342,21,Thursday,0,0,0,0,1,0,0
376,2902.72,308,21,Tuesday,0,0,0,0,0,1,0
376,3104.68,302,21,Wednesday,0,0,0,0,0,0,1
376,5116.33,473,22,Friday,1,0,0,0,0,0,0
376,2110.86,191,22,Monday,0,1,0,0,0,0,0
376,4507.72,390,22,Saturday,0,0,1,0,0,0,0
376,4017.3,364,22,Sunday,0,0,0,1,0,0,0
376,4013.84,400,22,Thursday,0,0,0,0,1,0,0
376,3160.33,305,22,Tuesday,0,0,0,0,0,1,0
376,3145.18,299,22,Wednesday,0,0,0,0,0,0,1
376,4364.89,408,23,Friday,1,0,0,0,0,0,0
376,3920.19,374,23,Monday,0,1,0,0,0,0,0
376,3294.11,294,23,Saturday,0,0,1,0,0,0,0
376,3486.98,309,23,Sunday,0,0,0,1,0,0,0
376,3486.88,353,23,Thursday,0,0,0,0,1,0,0
376,3124.18,330,23,Tuesday,0,0,0,0,0,1,0
376,3162.6,300,23,Wednesday,0,0,0,0,0,0,1
376,3741.08,345,24,Friday,1,0,0,0,0,0,0
376,2550.16,248,24,Monday,0,1,0,0,0,0,0
376,3438.83,277,24,Saturday,0,0,1,0,0,0,0
376,3046.35,266,24,Sunday,0,0,0,1,0,0,0
376,2886.4,297,24,Thursday,0,0,0,0,1,0,0
376,2498.34,266,24,Tuesday,0,0,0,0,0,1,0
376,2745.51,284,24,Wednesday,0,0,0,0,0,0,1
376,4201.95,378,25,Friday,1,0,0,0,0,0,0
376,2489.49,246,25,Monday,0,1,0,0,0,0,0
376,3352.67,316,25,Saturday,0,0,1,0,0,0,0
376,3654.31,295,25,Sunday,0,0,0,1,0,0,0
376,3195.27,305,25,Thursday,0,0,0,0,1,0,0
376,2284.65,237,25,Tuesday,0,0,0,0,0,1,0
376,2914.81,301,25,Wednesday,0,0,0,0,0,0,1
376,5246.21,441,26,Friday,1,0,0,0,0,0,0
376,2876.77,289,26,Monday,0,1,0,0,0,0,0
376,4003.83,356,26,Saturday,0,0,1,0,0,0,0
376,4145.88,326,26,Sunday,0,0,0,1,0,0,0
376,4129.46,381,26,Thursday,0,0,0,0,1,0,0
376,2433.12,243,26,Tuesday,0,0,0,0,0,1,0
376,3386.38,313,26,Wednesday,0,0,0,0,0,0,1
376,3549.5,328,27,Friday,1,0,0,0,0,0,0
376,3000.09,283,27,Monday,0,1,0,0,0,0,0
376,3515.86,311,27,Saturday,0,0,1,0,0,0,0
376,3306.69,280,27,Sunday,0,0,0,1,0,0,0
376,2680.94,246,27,Thursday,0,0,0,0,1,0,0
376,3739.83,373,27,Tuesday,0,0,0,0,0,1,0
376,2414.02,197,27,Wednesday,0,0,0,0,0,0,1
376,3335.69,307,28,Friday,1,0,0,0,0,0,0
376,2988.74,299,28,Monday,0,1,0,0,0,0,0
376,3269.97,279,28,Saturday,0,0,1,0,0,0,0
376,3006.03,262,28,Sunday,0,0,0,1,0,0,0
376,2907.22,287,28,Thursday,0,0,0,0,1,0,0
376,2788.14,278,28,Tuesday,0,0,0,0,0,1,0
376,2564.14,272,28,Wednesday,0,0,0,0,0,0,1
376,3779.05,320,29,Friday,1,0,0,0,0,0,0
376,2334.84,255,29,Monday,0,1,0,0,0,0,0
376,3035.3,277,29,Saturday,0,0,1,0,0,0,0
376,3564.23,287,29,Sunday,0,0,0,1,0,0,0
376,2689.25,253,29,Thursday,0,0,0,0,1,0,0
376,2773.54,262,29,Tuesday,0,0,0,0,0,1,0
376,2498.92,233,29,Wednesday,0,0,0,0,0,0,1
376,3637.85,324,30,Friday,1,0,0,0,0,0,0
376,2766.55,267,30,Monday,0,1,0,0,0,0,0
376,3242.82,274,30,Saturday,0,0,1,0,0,0,0
376,3599.58,272,30,Sunday,0,0,0,1,0,0,0
376,4183.77,365,30,Thursday,0,0,0,0,1,0,0
376,2935.42,278,30,Tuesday,0,0,0,0,0,1,0
376,2958.26,258,30,Wednesday,0,0,0,0,0,0,1
376,4225.69,389,31,Friday,1,0,0,0,0,0,0
376,3106.85,305,31,Monday,0,1,0,0,0,0,0
376,3794.85,343,31,Saturday,0,0,1,0,0,0,0
376,3500.33,283,31,Sunday,0,0,0,1,0,0,0
376,3631.11,354,31,Thursday,0,0,0,0,1,0,0
376,3365.19,336,31,Tuesday,0,0,0,0,0,1,0
376,3745.68,372,31,Wednesday,0,0,0,0,0,0,1
376,3578.42,333,32,Friday,1,0,0,0,0,0,0
376,2676.75,278,32,Monday,0,1,0,0,0,0,0
376,3113.31,286,32,Saturday,0,0,1,0,0,0,0
376,3246.85,287,32,Sunday,0,0,0,1,0,0,0
376,3196.82,341,32,Thursday,0,0,0,0,1,0,0
376,2836.4,291,32,Tuesday,0,0,0,0,0,1,0
376,2953.09,313,32,Wednesday,0,0,0,0,0,0,1
376,3430.12,337,33,Friday,1,0,0,0,0,0,0
376,2789.98,279,33,Monday,0,1,0,0,0,0,0
376,3280.12,299,33,Saturday,0,0,1,0,0,0,0
376,3467.45,285,33,Sunday,0,0,0,1,0,0,0
376,3050.77,307,33,Thursday,0,0,0,0,1,0,0
376,2556.81,271,33,Tuesday,0,0,0,0,0,1,0
376,2543.47,264,33,Wednesday,0,0,0,0,0,0,1
376,3414.5,334,34,Friday,1,0,0,0,0,0,0
376,2814.44,297,34,Monday,0,1,0,0,0,0,0
376,3513.23,315,34,Saturday,0,0,1,0,0,0,0
376,3212.43,270,34,Sunday,0,0,0,1,0,0,0
376,3194.83,326,34,Thursday,0,0,0,0,1,0,0
376,2800.22,276,34,Tuesday,0,0,0,0,0,1,0
376,2813.61,297,34,Wednesday,0,0,0,0,0,0,1
376,5397.11,440,35,Friday,1,0,0,0,0,0,0
376,2958.68,266,35,Monday,0,1,0,0,0,0,0
376,3717.82,313,35,Saturday,0,0,1,0,0,0,0
376,3154.98,252,35,Sunday,0,0,0,1,0,0,0
376,3697.39,358,35,Thursday,0,0,0,0,1,0,0
376,2866.98,287,35,Tuesday,0,0,0,0,0,1,0
376,2857.51,282,35,Wednesday,0,0,0,0,0,0,1
376,3967.72,402,36,Friday,1,0,0,0,0,0,0
376,2362.06,210,36,Monday,0,1,0,0,0,0,0
376,2710,262,36,Saturday,0,0,1,0,0,0,0
376,3547.91,307,36,Sunday,0,0,0,1,0,0,0
376,2754.53,281,36,Thursday,0,0,0,0,1,0,0
376,2784.12,285,36,Tuesday,0,0,0,0,0,1,0
376,2422.68,265,36,Wednesday,0,0,0,0,0,0,1
376,4185.5,385,37,Friday,1,0,0,0,0,0,0
376,2677,277,37,Monday,0,1,0,0,0,0,0
376,3516.78,324,37,Saturday,0,0,1,0,0,0,0
376,3800.68,297,37,Sunday,0,0,0,1,0,0,0
376,2965.13,329,37,Thursday,0,0,0,0,1,0,0
376,2438.69,256,37,Tuesday,0,0,0,0,0,1,0
376,2978.82,322,37,Wednesday,0,0,0,0,0,0,1
376,4206.99,362,38,Friday,1,0,0,0,0,0,0
376,2295.8,251,38,Monday,0,1,0,0,0,0,0
376,2917.73,291,38,Saturday,0,0,1,0,0,0,0
376,3533.01,311,38,Sunday,0,0,0,1,0,0,0
376,3003.9,289,38,Thursday,0,0,0,0,1,0,0
376,2556.24,278,38,Tuesday,0,0,0,0,0,1,0
376,2883.88,304,38,Wednesday,0,0,0,0,0,0,1
376,4115.67,383,39,Friday,1,0,0,0,0,0,0
376,2649.93,275,39,Monday,0,1,0,0,0,0,0
376,3730.98,342,39,Saturday,0,0,1,0,0,0,0
376,3753.08,318,39,Sunday,0,0,0,1,0,0,0
376,3053.56,331,39,Thursday,0,0,0,0,1,0,0
376,2721.08,296,39,Tuesday,0,0,0,0,0,1,0
376,3146.3,322,39,Wednesday,0,0,0,0,0,0,1
376,3712.59,361,40,Friday,1,0,0,0,0,0,0
376,3356.01,345,40,Monday,0,1,0,0,0,0,0
376,3531.6,311,40,Saturday,0,0,1,0,0,0,0
376,3148.51,261,40,Sunday,0,0,0,1,0,0,0
376,3470.78,339,40,Thursday,0,0,0,0,1,0,0
376,3359.03,352,40,Tuesday,0,0,0,0,0,1,0
376,3374.8,340,40,Wednesday,0,0,0,0,0,0,1
376,3276.63,309,41,Friday,1,0,0,0,0,0,0
376,2739.46,281,41,Monday,0,1,0,0,0,0,0
376,2625.81,252,41,Saturday,0,0,1,0,0,0,0
376,3294.2,265,41,Sunday,0,0,0,1,0,0,0
376,3017.33,313,41,Thursday,0,0,0,0,1,0,0
376,2570.99,273,41,Tuesday,0,0,0,0,0,1,0
376,2336.76,265,41,Wednesday,0,0,0,0,0,0,1
376,1893.772377,163,42,Friday,1,0,0,0,0,0,0
376,2094.97,253,42,Monday,0,1,0,0,0,0,0
376,1893.772377,163,42,Saturday,0,0,1,0,0,0,0
376,1893.772377,163,42,Sunday,0,0,0,1,0,0,0
376,3295.77,310,42,Thursday,0,0,0,0,1,0,0
376,2490.7,249,42,Tuesday,0,0,0,0,0,1,0
376,2782.94,290,42,Wednesday,0,0,0,0,0,0,1
444,2236.26,183,1,Friday,1,0,0,0,0,0,0
444,1605.88,124,1,Monday,0,1,0,0,0,0,0
444,2017.92,162,1,Saturday,0,0,1,0,0,0,0
444,2128.15,157,1,Sunday,0,0,0,1,0,0,0
444,2343.04,219,1,Thursday,0,0,0,0,1,0,0
444,1565.37,156,1,Tuesday,0,0,0,0,0,1,0
444,1939.72,170,1,Wednesday,0,0,0,0,0,0,1
444,2474.03,200,2,Friday,1,0,0,0,0,0,0
444,1696.88,163,2,Monday,0,1,0,0,0,0,0
444,1793.67,143,2,Saturday,0,0,1,0,0,0,0
444,1781.31,149,2,Sunday,0,0,0,1,0,0,0
444,1883.99,158,2,Thursday,0,0,0,0,1,0,0
444,1813.81,148,2,Tuesday,0,0,0,0,0,1,0
444,1731.01,163,2,Wednesday,0,0,0,0,0,0,1
444,2156.41,179,3,Friday,1,0,0,0,0,0,0
444,1616.2,130,3,Monday,0,1,0,0,0,0,0
444,2195.11,187,3,Saturday,0,0,1,0,0,0,0
444,1946.38,156,3,Sunday,0,0,0,1,0,0,0
444,1839.85,182,3,Thursday,0,0,0,0,1,0,0
444,1443.64,128,3,Tuesday,0,0,0,0,0,1,0
444,1450.05,133,3,Wednesday,0,0,0,0,0,0,1
444,2516.24,197,4,Friday,1,0,0,0,0,0,0
444,1927.47,157,4,Monday,0,1,0,0,0,0,0
444,1933.63,147,4,Saturday,0,0,1,0,0,0,0
444,2199.92,168,4,Sunday,0,0,0,1,0,0,0
444,1986.77,167,4,Thursday,0,0,0,0,1,0,0
444,1499.25,134,4,Tuesday,0,0,0,0,0,1,0
444,1806.14,152,4,Wednesday,0,0,0,0,0,0,1
444,2371.61,203,5,Friday,1,0,0,0,0,0,0
444,1524.45,144,5,Monday,0,1,0,0,0,0,0
444,2586.05,205,5,Saturday,0,0,1,0,0,0,0
444,2109.99,156,5,Sunday,0,0,0,1,0,0,0
444,2165.8,202,5,Thursday,0,0,0,0,1,0,0
444,1939.27,181,5,Tuesday,0,0,0,0,0,1,0
444,2365.77,204,5,Wednesday,0,0,0,0,0,0,1
444,2556.66,204,6,Friday,1,0,0,0,0,0,0
444,1591.14,136,6,Monday,0,1,0,0,0,0,0
444,2461.83,178,6,Saturday,0,0,1,0,0,0,0
444,2509.6,174,6,Sunday,0,0,0,1,0,0,0
444,2184.02,185,6,Thursday,0,0,0,0,1,0,0
444,1716.97,141,6,Tuesday,0,0,0,0,0,1,0
444,1633.59,151,6,Wednesday,0,0,0,0,0,0,1
444,2027.53,183,7,Friday,1,0,0,0,0,0,0
444,1929.18,154,7,Monday,0,1,0,0,0,0,0
444,2212.4,176,7,Saturday,0,0,1,0,0,0,0
444,2037.03,165,7,Sunday,0,0,0,1,0,0,0
444,2069.82,176,7,Thursday,0,0,0,0,1,0,0
444,1828.76,163,7,Tuesday,0,0,0,0,0,1,0
444,1839.82,154,7,Wednesday,0,0,0,0,0,0,1
444,2203,179,8,Friday,1,0,0,0,0,0,0
444,1947.71,159,8,Monday,0,1,0,0,0,0,0
444,2411.47,186,8,Saturday,0,0,1,0,0,0,0
444,2309.84,170,8,Sunday,0,0,0,1,0,0,0
444,1564.71,122,8,Thursday,0,0,0,0,1,0,0
444,1248.92,103,8,Tuesday,0,0,0,0,0,1,0
444,1537.56,118,8,Wednesday,0,0,0,0,0,0,1
444,3268.68,232,9,Friday,1,0,0,0,0,0,0
444,2030.45,164,9,Monday,0,1,0,0,0,0,0
444,2857,217,9,Saturday,0,0,1,0,0,0,0
444,2669.68,206,9,Sunday,0,0,0,1,0,0,0
444,2647.11,234,9,Thursday,0,0,0,0,1,0,0
444,1845.48,169,9,Tuesday,0,0,0,0,0,1,0
444,2383.5,208,9,Wednesday,0,0,0,0,0,0,1
444,2495.91,192,10,Friday,1,0,0,0,0,0,0
444,1877.88,176,10,Monday,0,1,0,0,0,0,0
444,1885.6,143,10,Saturday,0,0,1,0,0,0,0
444,2105.81,161,10,Sunday,0,0,0,1,0,0,0
444,2261.65,196,10,Thursday,0,0,0,0,1,0,0
444,1847.46,161,10,Tuesday,0,0,0,0,0,1,0
444,2072.38,185,10,Wednesday,0,0,0,0,0,0,1
444,2379.1,203,11,Friday,1,0,0,0,0,0,0
444,1602.69,149,11,Monday,0,1,0,0,0,0,0
444,2220.78,168,11,Saturday,0,0,1,0,0,0,0
444,2342.27,169,11,Sunday,0,0,0,1,0,0,0
444,2254.67,197,11,Thursday,0,0,0,0,1,0,0
444,1791.56,172,11,Tuesday,0,0,0,0,0,1,0
444,1998.2,176,11,Wednesday,0,0,0,0,0,0,1
444,2294.36,191,12,Friday,1,0,0,0,0,0,0
444,1328.44,120,12,Monday,0,1,0,0,0,0,0
444,2032.48,169,12,Saturday,0,0,1,0,0,0,0
444,2106.37,166,12,Sunday,0,0,0,1,0,0,0
444,2056.11,166,12,Thursday,0,0,0,0,1,0,0
444,1909.65,170,12,Tuesday,0,0,0,0,0,1,0
444,2150.42,183,12,Wednesday,0,0,0,0,0,0,1
444,2225.06,189,13,Friday,1,0,0,0,0,0,0
444,1981.11,184,13,Monday,0,1,0,0,0,0,0
444,2653.2,182,13,Saturday,0,0,1,0,0,0,0
444,2382.25,143,13,Sunday,0,0,0,1,0,0,0
444,2496.97,189,13,Thursday,0,0,0,0,1,0,0
444,1797.42,172,13,Tuesday,0,0,0,0,0,1,0
444,2087.13,176,13,Wednesday,0,0,0,0,0,0,1
444,2527.67,193,14,Friday,1,0,0,0,0,0,0
444,1862.95,162,14,Monday,0,1,0,0,0,0,0
444,1769.09,140,14,Saturday,0,0,1,0,0,0,0
444,2865.38,193,14,Sunday,0,0,0,1,0,0,0
444,2013.91,176,14,Thursday,0,0,0,0,1,0,0
444,1853.85,161,14,Tuesday,0,0,0,0,0,1,0
444,2174.3,193,14,Wednesday,0,0,0,0,0,0,1
444,2525.55,205,15,Friday,1,0,0,0,0,0,0
444,1893.1,171,15,Monday,0,1,0,0,0,0,0
444,1951.95,136,15,Saturday,0,0,1,0,0,0,0
444,2590.74,193,15,Sunday,0,0,0,1,0,0,0
444,2379.65,212,15,Thursday,0,0,0,0,1,0,0
444,1828.2,167,15,Tuesday,0,0,0,0,0,1,0
444,2217.32,180,15,Wednesday,0,0,0,0,0,0,1
444,2694.51,214,16,Friday,1,0,0,0,0,0,0
444,1848.85,185,16,Monday,0,1,0,0,0,0,0
444,2464.12,171,16,Saturday,0,0,1,0,0,0,0
444,2256.8,173,16,Sunday,0,0,0,1,0,0,0
444,2002.91,173,16,Thursday,0,0,0,0,1,0,0
444,1614.76,162,16,Tuesday,0,0,0,0,0,1,0
444,1970.44,165,16,Wednesday,0,0,0,0,0,0,1
444,2306.47,200,17,Friday,1,0,0,0,0,0,0
444,1478.43,163,17,Monday,0,1,0,0,0,0,0
444,2056.45,171,17,Saturday,0,0,1,0,0,0,0
444,2366.45,163,17,Sunday,0,0,0,1,0,0,0
444,2156.15,195,17,Thursday,0,0,0,0,1,0,0
